block_day,deposit_apr,var_borrow_apr,stab_borrow_apr,deposit_apy,var_borrow_apy,stab_borrow_apy
2023-05-27T00:00:00+00:00,0.021624758132840028,0.04010594925451823,0.06169047289949287,0.021860267756747147,0.040921053133346506,0.06363307044651824
2023-05-26T00:00:00+00:00,0.021615620014284735,0.04009849071025447,0.06168262180026786,0.021850929919145043,0.04091328940655959,0.06362471979054045
2023-05-25T00:00:00+00:00,0.02168227595031691,0.04015161899657594,0.0617385463121852,0.021919044619416725,0.04096859281483929,0.06368420414704286
2023-05-24T00:00:00+00:00,0.02153496551933987,0.04003404998547879,0.06161478945839873,0.02176851637209604,0.040846214361052305,0.06355257408200204
2023-05-23T00:00:00+00:00,0.021682442644948716,0.04015024568328683,0.061737100719249295,0.021919214967849685,0.04096716323982068,0.06368266649378572
2023-05-22T00:00:00+00:00,0.021568272233876074,0.040059107389948154,0.06164116567362963,0.021802548691118893,0.040872295592365444,0.06358062694351312
2023-05-21T00:00:00+00:00,0.021543836685963925,0.04003968684592026,0.06162072299570554,0.021777580691055284,0.040852081482432294,0.063558884729588
2023-05-20T00:00:00+00:00,0.021547641809482418,0.040042671594530864,0.06162386483634828,0.021781468688352734,0.04085518816886874,0.06356222626736074
2023-05-19T00:00:00+00:00,0.021598074843095016,0.04008181834710508,0.06166507194432113,0.021833001526940336,0.040895935066882966,0.06360605349375914
2023-05-18T00:00:00+00:00,0.022152090557126095,0.04052705156662416,0.062133738491183324,0.022399269912817186,0.041359479699721854,0.06410464689699116
2023-05-17T00:00:00+00:00,0.02153606515742259,0.04004210483810858,0.06162326825064061,0.021769639948285364,0.04085459825767408,0.06356159176152784
2023-05-16T00:00:00+00:00,0.021239216355858924,0.03980457101452229,0.06137323264686557,0.021466373869711203,0.040607389446854894,0.06329569674029467
2023-05-15T00:00:00+00:00,0.021768563683896132,0.040227116506986044,0.06181801737577478,0.02200722750211346,0.041047186318681365,0.06376873962092178
2023-05-14T00:00:00+00:00,0.021738364791130397,0.04020324740329328,0.061792892003466604,0.021976364481482477,0.041022337752031436,0.06374201237110884
2023-05-13T00:00:00+00:00,0.020810235720109743,0.03945693094601248,0.06100729573264471,0.021028278549467087,0.04024569549644783,0.06290666877906713
2023-05-12T00:00:00+00:00,0.019846032878894568,0.03866660055994852,0.06017536901047213,0.020044274648875947,0.03942388251000699,0.06202277603780679
2023-05-11T00:00:00+00:00,0.019374037748603207,0.03827319721876468,0.05976126023027861,0.019562932323412316,0.03901505010550974,0.06158307413081391
2023-05-10T00:00:00+00:00,0.018727998700462333,0.037728464112669585,0.059187856960704825,0.018904467577362805,0.03844921833830788,0.06097453341262309
2023-05-09T00:00:00+00:00,0.0185111739150262,0.037543009379840245,0.05899264145246341,0.01868356778407142,0.03825665087301976,0.06076743494531377
2023-05-08T00:00:00+00:00,0.01814653237048466,0.037226197703797446,0.05865915547768152,0.018312181150344345,0.037927771142904014,0.06041374286286627
2023-05-07T00:00:00+00:00,0.015878023184626187,0.0351691901023863,0.05649388431830136,0.016004748819826296,0.03579494020716951,0.05812014360089802
2023-05-06T00:00:00+00:00,0.015361177318855142,0.03469240877579065,0.05599200923767437,0.015479766645174853,0.03530121023201253,0.057589232706079956
2023-05-05T00:00:00+00:00,0.01545877986401972,0.034789703781311763,0.05609442503295975,0.015578884891932012,0.03540194476927131,0.05769755209495381
2023-05-04T00:00:00+00:00,0.015505462848334598,0.03484882329632035,0.05615665610138985,0.01562629625170594,0.03546315903947859,0.05776337579169767
2023-05-03T00:00:00+00:00,0.01666839881100527,0.03590912262696576,0.05727276065996396,0.016808091638635895,0.03656164219024579,0.05894460938266415
2023-05-02T00:00:00+00:00,0.016228032065564262,0.03552086165757435,0.05686406490270984,0.016360421745517783,0.0361592638816216,0.058511911641313766
2023-05-01T00:00:00+00:00,0.015856104924400035,0.03517964075756727,0.05650488500796555,0.015982480007409566,0.035805764999478726,0.058131783716228874
2023-04-30T00:00:00+00:00,0.016027611764937298,0.03533807751358875,0.05667166054061974,0.0161567428957203,0.035969887705761365,0.058308268924058
2023-04-29T00:00:00+00:00,0.016023905289599027,0.03533473810093446,0.0566681453694047,0.016152976542794805,0.03596642818058916,0.058304548795839566
2023-04-28T00:00:00+00:00,0.016160533401116353,0.03546019110662545,0.05680020116486889,0.016291821089739842,0.03609640143525075,0.058444313272774225
2023-04-27T00:00:00+00:00,0.015992343979252425,0.035305477332995064,0.05663734456104744,0.016120905929456746,0.035936115450864156,0.058271952662303256
2023-04-26T00:00:00+00:00,0.016092316517445308,0.03539777228092711,0.05673449713781801,0.016222495193465365,0.03603173153296622,0.058374771503720425
2023-04-25T00:00:00+00:00,0.01650507337523731,0.03577104338761771,0.05712741409222916,0.01664203457510423,0.03641852442834068,0.058790706603439574
2023-04-24T00:00:00+00:00,0.016691856878266673,0.03594045598574022,0.05730574314288445,0.01683194427099611,0.036594121656878115,0.058979536581083104
2023-04-23T00:00:00+00:00,0.016738489192585713,0.03598257381104299,0.05735007769583472,0.01687936260341056,0.03663778166638002,0.05902648700609093
2023-04-22T00:00:00+00:00,0.017257501965996416,0.036446716197280786,0.05783864862871662,0.017407272965595057,0.037119040877233785,0.05954402298007103
2023-04-21T00:00:00+00:00,0.01743006361190559,0.036601545693385404,0.058001627045668844,0.017582853587886294,0.037279629927187356,0.059716719859860115
2023-04-20T00:00:00+00:00,0.015312066847602794,0.034647888414948855,0.05594514569994616,0.015429897179878431,0.03525511927460437,0.05753967149457597
2023-04-19T00:00:00+00:00,0.014673791665253233,0.034064775783771775,0.05533134293028608,0.014781980274037912,0.034651624908415994,0.0568907498916443
2023-04-18T00:00:00+00:00,0.015727297567762318,0.03506044335814772,0.05637941406120813,0.015851622417726145,0.035682307004206666,0.057999027248483506
2023-04-17T00:00:00+00:00,0.015607524795493216,0.03494913524293546,0.05626224762414259,0.015729958338922996,0.03556703357433642,0.057875072534071294
2023-04-16T00:00:00+00:00,0.015284076044280146,0.03464585514103225,0.055943005411612894,0.01540147487913569,0.03525301431951561,0.05753740805718133
2023-04-15T00:00:00+00:00,0.014288322839744001,0.033692244232924516,0.05493920445571002,0.014390888837754204,0.034266256319851966,0.05647638361570221
2023-04-14T00:00:00+00:00,0.014703421800179617,0.03409128681585944,0.055359249279852044,0.01481204884648602,0.03467905495441166,0.05692024426585029
2023-04-13T00:00:00+00:00,0.014967979443288554,0.03434448378659193,0.055625772406938875,0.015080560647059522,0.03494106572528916,0.05720197549621419
2023-04-12T00:00:00+00:00,0.015443926273535904,0.034793774385264535,0.05609870987922583,0.015563800011111805,0.03540615948909397,0.05770208417606211
2023-04-11T00:00:00+00:00,0.01591649151311004,0.03523407049411002,0.05656217946748423,0.016043833575983147,0.035862145168679124,0.05819241054154176
2023-04-10T00:00:00+00:00,0.015494506841151758,0.034838584432981275,0.056145878350506606,0.01561516910366926,0.0354525571279881,0.0577519755429949
2023-04-09T00:00:00+00:00,0.01562106670689421,0.03496179019375044,0.05627556862500046,0.015743713357153757,0.03558013870711961,0.05788916458265478
2023-04-08T00:00:00+00:00,0.015063475426080705,0.034439539337556335,0.055725830881638246,0.015177501391417719,0.03503944729418312,0.05730776280551488
2023-04-07T00:00:00+00:00,0.015134363132279076,0.03450675973027566,0.05579658918976385,0.01524946754656879,0.03510902539074145,0.05738257876074077
2023-04-06T00:00:00+00:00,0.01579866176792972,0.03512917481402179,0.05645176296212819,0.01592412044306353,0.035753493403255246,0.05807557508418499
2023-04-05T00:00:00+00:00,0.01646735652052685,0.03573971207977266,0.05709443376818175,0.01660369075832229,0.03638605258922758,0.05875578791871857
2023-04-04T00:00:00+00:00,0.016705830977683227,0.035959540518514244,0.05732583212475184,0.01684615368094938,0.03661390476011873,0.05900081061543888
2023-04-03T00:00:00+00:00,0.016977238908862057,0.03620216368794003,0.05758122493467371,0.017122171246683575,0.03686544182400059,0.05927130634754098
2023-04-02T00:00:00+00:00,0.01709999579286768,0.03631276143614325,0.057697643616992894,0.017247037658960428,0.03698012314855545,0.059394632495613615
2023-04-01T00:00:00+00:00,0.017314147750646606,0.03650311825926953,0.05789801922028372,0.01746490643118044,0.03717753817926811,0.05960693060280422
2023-03-31T00:00:00+00:00,0.016355871036992202,0.03564121636149476,0.05699075406473133,0.01649036052180946,0.036283978027716275,0.05864602212314018
2023-03-30T00:00:00+00:00,0.016358703844068533,0.03564574765197893,0.056995523844188344,0.01649324004697284,0.03628867374207831,0.05865107164322216
2023-03-29T00:00:00+00:00,0.016432581715692878,0.03571302347071818,0.05706634049549282,0.01656833917807683,0.03635839325616805,0.05872604442150947
2023-03-28T00:00:00+00:00,0.016612036051272223,0.03587573490361046,0.05723761568801101,0.016750783143550125,0.03652703433467698,0.058907393458115374
2023-03-27T00:00:00+00:00,0.017121167564607194,0.036332797889500695,0.05771873462052705,0.01726857480902176,0.03700090076055571,0.05941697642713789
2023-03-26T00:00:00+00:00,0.016950904050632848,0.036180757662728595,0.05755869227655641,0.017095385831213023,0.03684324689379098,0.05924743841829012
2023-03-25T00:00:00+00:00,0.016788996897409036,0.03603533653808681,0.05740561740851244,0.016930724143136382,0.03669247894561106,0.059085306666188706
2023-03-24T00:00:00+00:00,0.01691526924377675,0.03614736640977968,0.05752354358924177,0.017059142479370414,0.0368086259767264,0.05921020791566173
2023-03-23T00:00:00+00:00,0.017102069642040238,0.036315596180439454,0.05770062755835732,0.017249147278074136,0.03698306272620791,0.059397793671789365
2023-03-22T00:00:00+00:00,0.01770543804819622,0.03684776573003305,0.058260806031613745,0.017863108478161152,0.0375350604001442,0.05999141175984227
2023-03-21T00:00:00+00:00,0.017905433898039357,0.037023125427202444,0.05844539518652889,0.018066697233224717,0.03771701818749044,0.06018709273813183
2023-03-20T00:00:00+00:00,0.018653526099015095,0.03766169950179733,0.05911757842294456,0.018828589936518796,0.03837988899481687,0.06089997229400771
2023-03-19T00:00:00+00:00,0.019917444258114498,0.03873280738696321,0.0602450604073297,0.020117120018311285,0.039492701745233276,0.06209679246754633
2023-03-18T00:00:00+00:00,0.020687460325699212,0.039365441138540506,0.060910990672147905,0.02090292909501816,0.04015052797165789,0.06280431041711898
